,employee_id,first_name,last_name,gender,region,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime_bonus,birthdate,termination_date
556,00-62907,Joshua,Searle,Male,Christchurch,Cathedral Square,2022-07-28,Operations,Logistics Coordinator,Bachelor,60000,Satisfactory,Yes,2003-03-03,
557,00-64404,Keith,Smith,Male,Wellington,Porirua,2023-04-04,Finance,Accounts Payable Specialist,Bachelor,69000,Excellent,No,2001-02-11,
558,00-20772,Gabriel,O'Connell,Male,Auckland,Manukau,2023-01-01,Marketing,Marketing Coordinator,Bachelor,78000,Excellent,Yes,1981-04-16,
559,00-60466,Elizabeth,  Bishop  ,Female,Christchurch,Colombo Street,2022-06-11,Sales,Sales Consultant,Master,93000,Good,No,1980-07-03,
560,00-77435,Michelle,Edwards,Female,Auckland,New Lynn,2024-07-22,Operations,Logistics Coordinator,Bachelor,66000,Good,Yes,1964-11-02,
561,00-55563,Anita,Lambert,Female,Auckland,Manukau,2018-07-24,Operations,Logistics Coordinator,Bachelor,66000,Good,Yes,1976-02-18,
562,00-40202,Robert,Pratt,Male,Christchurch,Colombo Street,2022-07-17,Customer Service,Customer Service Manager,Master,95000,Good,Yes,1978-10-12,
564,00-42580,Janine,Jones,Female,Wellington,Lower Hutt,2023-05-25,Sales,Sales Specialist,Master,79000,Satisfactory,No,2002-06-23,
565,00-49167,Alice,Neal,Female,Wellington,Wellington City,2023-11-03,Operations,Operations Analyst,Bachelor,64000,Good,Yes,1970-05-27,
566,00-88518,DAVID,Brown,Male,Auckland,Manukau,2024-09-12,Sales,Sales Specialist,PhD,67000,Satisfactory,Yes,1961-03-17,
567,00-66854,Richard,Watts,Male,Wellington,Wellington City,2022-10-13,Operations,Inventory Specialist,High School,63000,Good,No,1999-12-15,
568,00-94815,Caleb,Conway,Male,Auckland,Manukau,2023-05-17,Operations,Inventory Specialist,High School,62000,Satisfactory,Yes,1977-12-28,
569,00-42597,samantha,Cole,Female,Wellington,Wellington City,2018-03-09,Operations,Logistics Coordinator,,56000,Good,No,1996-01-15,
570,00-21853,  Nicholas  ,Lowe,Male,Auckland,Albany,2022-09-28,Customer Service,Customer Service Representative,High School,60000,Excellent,No,1988-03-17,
571,00-33318,Connor,Webster,Male,Christchurch,Cathedral Square,2019-02-22,Operations,Inventory Specialist,Bachelor,67000,Good,No,1974-10-25,
572,00-13454,Rebecca,Brown,Female,Wellington,Lower Hutt,2020-06-26,Customer Service,Customer Service Representative,Bachelor,67000,Excellent,No,1973-10-03,
573,00-60738,Daniel,Anderson,Male,Auckland,Auckland City,2023-11-04,Operations,Logistics Coordinator,Bachelor,68000,Satisfactory,No,1997-04-29,
574,00-55657,Andrew,Ward,Male,Christchurch,Cathedral Square,2022-12-29,Customer Service,Customer Service Representative,Bachelor,70000,Satisfactory,No,2003-10-02,
575,00-46187,Jennifer,Lewis,Female,Auckland,New Lynn,2021-11-13,Operations,Inventory Specialist,Bachelor,53000,Good,Yes,2000-03-17,
576,00-25687,Ella,Douglas,Female,Wellington,Porirua,2023-10-20,Customer Service,Customer Service Representative,Bachelor,59000,Satisfactory,Yes,1975-08-07,
577,00-72181,Ethan,Nicol,Male,Wellington,Porirua,2017-12-01,Sales,Sales Representative,Bachelor,65000,Good,No,1983-11-24,
578,00-58909,Shaun,  Ellery  ,Male,Auckland,New Lynn,2017-05-09,Finance,Finance Manager,PhD,125000,Good,No,1980-06-02,
579,00-85233,Ruby,Morgan,Female,Christchurch,Colombo Street,2017-06-19,Operations,Logistics Coordinator,Bachelor,60000,Good,Yes,1996-12-07,
580,00-54223,Peter,Neilson,Male,Auckland,Auckland City,2024-12-13,IT,System Administrator,Bachelor,90000,Good,Yes,1967-01-21,
581,00-95826,Heather,Thornton,Female,Auckland,Auckland City,2018-03-14,Customer Service,Support Specialist,Bachelor,60000,Satisfactory,Yes,1987-07-15,
582,00-60961,Joshua,Holdaway,Male,Auckland,Manukau,2018-12-25,Finance,Accountant,Bachelor,61000,Satisfactory,Yes,1983-08-20,
583,00-76633,Emma,McNabb,Female,Auckland,New Lynn,2020-02-02,Operations,Operations Analyst,Master,95000,Satisfactory,No,1982-08-02,
584,00-41508,Anna,Hawkins,Female,Auckland,New Lynn,2022-08-22,Marketing,Content Creator,Bachelor,62000,Satisfactory,Yes,1984-04-25,
585,00-64216,Connor,Guard,Male,Auckland,Albany,2019-04-25,Operations,Logistics Coordinator,Bachelor,73000,Good,No,1972-05-14,
586,00-62193,Ben,Marshall,Male,Auckland,Albany,2018-09-14,IT,Software Developer,Bachelor,91000,Good,No,1978-08-27,
587,00-90651,Judith,Wallace,Female,Wellington,Lower Hutt,2019-10-06,IT,System Administrator,Master,75000,Satisfactory,No,1978-11-23,
588,00-18342,Natasha,McEwen,Female,Christchurch,Colombo Street,2017-05-17,Sales,Sales Consultant,Bachelor,78000,Good,No,1996-10-28,
589,00-15037,Pamela,Bryant,Female,Auckland,Auckland City,2017-12-21,Operations,Operations Analyst,Bachelor,85000,Satisfactory,No,1960-06-21,
590,00-60694,Tiare,Clarke,Male,Wellington,Lower Hutt,2020-04-16,Sales,Sales Specialist,Master,82000,Satisfactory,No,1993-06-24,
591,00-49302,Robert,O'Neill,Male,Auckland,Manukau,2017-01-23,Sales,Sales Specialist,PhD,67000,Satisfactory,No,1996-02-10,
592,00-35030,Michael,Williams,Male,Wellington,Porirua,2021-05-22,Customer Service,Customer Service Representative,High School,63000,Good,Yes,1983-10-09,
593,00-60369,Rachael,Lee,Female,Auckland,Manukau,2024-03-03,IT,Software Developer,Master,101000,Good,Yes,1996-08-26,
594,00-92324,Casey,Mudgway,Female,Wellington,Wellington City,2024-08-23,Operations,Inventory Specialist,Bachelor,62000,Needs Improvement,No,1987-10-20,
595,00-32966,Jocelyn,O'Donnell,Female,Auckland,New Lynn,2018-02-19,IT,IT Support Specialist,Bachelor,64000,Satisfactory,Yes,1990-08-04,
596,00-72505,Richard,Brown,Male,Wellington,Lower Hutt,2017-05-23,Sales,Sales Specialist,Bachelor,90000,Satisfactory,No,1963-11-07,
597,00-97674,Warren,price,Male,Auckland,Albany,2017-01-13,Customer Service,Support Specialist,Bachelor,68000,Excellent,No,1982-06-30,
598,00-15302,Monique,Rodgers,Female,Christchurch,Colombo Street,2018-05-25,Customer Service,Support Specialist,High School,59000,Excellent,No,1989-12-04,
599,00-54843,Raymond,Richards,Male,Wellington,Wellington City,2017-08-11,IT,System Administrator,Master,65000,Good,No,1999-08-16,
601,00-16553,David,Satherley,Male,Auckland,Manukau,2022-02-14,Sales,Sales Consultant,Bachelor,89000,Satisfactory,No,1978-06-02,
602,00-26254,Cooper,SMITH,Male,Christchurch,Cathedral Square,2022-07-21,Operations,Inventory Specialist,Bachelor,73000,Good,Yes,1992-08-22,
603,00-18076,Lucas,Gordon,Male,Auckland,Albany,2016-04-11,Operations,Logistics Coordinator,Bachelor,72000,Good,No,1978-10-15,
604,00-81554,  Nicole  ,Stone,Female,Auckland,Manukau,2025-03-25,Marketing,Content Creator,High School,60000,Good,Yes,2000-01-13,
605,00-29580,Ethan,Hume,Male,Auckland,Auckland City,2019-12-22,Customer Service,Customer Service Representative,Bachelor,67000,Good,Yes,2004-10-17,
606,00-30948,Daniel,Love,Male,Wellington,Lower Hutt,2020-02-22,IT,Software Developer,Bachelor,108000,Excellent,No,1986-09-18,
607,00-25970,Julie,Rees,Female,Christchurch,Cathedral Square,2021-12-16,Customer Service,Support Specialist,High School,54000,Good,No,2004-05-23,
608,00-26663,Tiare,George,Female,Auckland,Auckland City,2025-11-11,Sales,Sales Representative,Bachelor,58000,Satisfactory,No,1990-08-05,
609,00-46203,Sarah,Read,Female,Auckland,Albany,2022-05-05,Finance,Accounts Payable Specialist,Bachelor,61000,Satisfactory,No,1974-10-18,
610,00-48747,  Patrick  ,Fox,Male,Wellington,Lower Hutt,2023-08-02,Sales,Sales Representative,Bachelor,67000,Good,No,1973-10-16,
611,00-87836,Steven,Douglas,Male,Auckland,Albany,2020-11-26,Customer Service,Help Desk Technician,High School,77000,Satisfactory,No,1980-09-18,
612,00-52452,Paul,Hart,Male,Auckland,Auckland City,2019-09-29,Operations,Logistics Coordinator,Bachelor,64000,Good,No,1982-06-21,
613,00-20637,Robert,Collis,Male,Christchurch,Colombo Street,2019-07-17,IT,Software Developer,Bachelor,112000,Good,No,1972-07-12,
614,00-94266,Huia,Bailey,Female,Auckland,Auckland City,2023-11-04,Operations,Logistics Coordinator,Bachelor,59000,Excellent,No,1997-10-25,
615,00-14719,Robert,Martin,Male,Auckland,New Lynn,2017-01-11,Operations,Logistics Coordinator,Bachelor,60000,Satisfactory,Yes,2001-07-26,
616,00-35660,Malcolm,Price,Male,Auckland,New Lynn,2018-07-01,Marketing,Content Creator,High School,56000,Good,No,1971-01-09,
617,00-87759,Lily,Warren,Female,Christchurch,Colombo Street,2023-08-26,Operations,Inventory Specialist,Bachelor,59000,Good,No,1995-12-13,
618,00-83509,Anthony,Guthrie,Male,Christchurch,Colombo Street,2021-06-04,Operations,Operations Analyst,Master,80000,Good,No,1974-08-16,
619,00-64720,Paul,Lyon,Male,Auckland,Auckland City,2022-07-24,Operations,Logistics Coordinator,Bachelor,72000,Good,No,1986-12-25,
620,00-83823,James,Perry,Male,Wellington,Lower Hutt,2020-08-11,IT,Software Developer,Bachelor,83000,Satisfactory,No,1988-05-07,
621,00-45646,Xavier,Williams,Male,Wellington,Lower Hutt,2025-09-07,Operations,Logistics Coordinator,Bachelor,64000,Good,No,1998-02-10,
622,00-29096,John,Williams,Male,Wellington,Lower Hutt,2018-07-20,Customer Service,Help Desk Technician,High School,85000,Excellent,No,1983-02-13,
623,00-80675,Stephen,Larsen,Male,Christchurch,Cathedral Square,2024-10-30,Sales,Sales Specialist,PhD,81000,Good,No,1966-11-26,
624,00-82148,Mark,Newman,Male,Wellington,Wellington City,2022-10-26,Customer Service,Customer Service Representative,Bachelor,71000,Excellent,No,1979-04-30,
625,00-34684,Jaxon,corlett,Male,Auckland,Manukau,2022-12-20,IT,System Administrator,Master,90000,Needs Improvement,Yes,1981-12-30,
626,00-25591,Sarah,McIsaac,Female,Christchurch,Cathedral Square,2019-07-21,IT,Software Developer,Master,98000,Good,No,1982-06-12,
627,00-60299,Christopher,Simpson,Male,Auckland,Albany,2023-05-06,Marketing,Marketing Coordinator,Bachelor,61000,Satisfactory,No,1980-09-04,
628,00-71509,David,Stace,Male,Auckland,New Lynn,2016-07-20,Marketing,Content Creator,Bachelor,66000,Good,No,1994-01-13,
629,00-25423,Sarah,Strawbridge,Female,Auckland,New Lynn,2022-04-08,Operations,Logistics Coordinator,Bachelor,59000,Good,No,1996-12-11,
630,00-99526,Vicki,Davis,Female,Wellington,Wellington City,2021-04-17,Operations,Logistics Coordinator,Bachelor,55000,Satisfactory,Yes,1970-05-16,
631,00-83044,Georgia,Jackson,Female,Auckland,New Lynn,2022-07-27,Customer Service,Customer Service Representative,Bachelor,65000,Good,No,1988-04-22,
632,00-64166,Michael,Scott,Male,Auckland,New Lynn,2017-08-18,IT,Software Developer,Bachelor,83000,Good,No,1991-06-06,
633,00-72227,Charlotte,Claridge,Female,Christchurch,Colombo Street,2020-09-12,Marketing,Content Creator,High School,56000,Good,Yes,1972-09-28,
634,00-17821,Stuart,Parsons,Male,Auckland,Albany,2023-05-12,Sales,Sales Specialist,Master,84000,Satisfactory,No,1973-08-17,
635,00-18694,Lisa,Cunningham,Female,Wellington,Porirua,2021-11-17,Sales,Sales Manager,Master,100000,Good,No,2003-01-14,
636,00-71515,Anna,Howell,Female,Wellington,Wellington City,2018-09-07,Sales,Sales Consultant,Bachelor,102000,Excellent,Yes,1967-07-24,
637,00-63941,  Donald  ,McGill,Male,Wellington,Lower Hutt,2018-03-23,HR,HR Coordinator,Master,69000,Good,Yes,1961-01-20,
638,00-94866,JESSICA,Fulton,Female,Wellington,Wellington City,2023-09-06,Customer Service,Help Desk Technician,High School,81000,Good,Yes,1978-10-14,
639,00-46318,Stephanie,Anderson,Female,Auckland,Auckland City,2020-07-30,Customer Service,Support Specialist,Bachelor,55000,Good,No,1967-11-08,
640,00-65478,Vicki,McKay,Female,Auckland,Manukau,2017-07-07,Operations,Operations Analyst,Bachelor,53000,Good,No,1978-12-10,
641,00-60236,Samantha,Jensen,Female,Auckland,Manukau,2017-06-07,Operations,Inventory Specialist,Bachelor,56000,Needs Improvement,No,1998-12-05,
642,00-88606,Anna,Wallace,Female,Wellington,Wellington City,2023-01-24,Operations,Operations Analyst,Master,69000,Good,Yes,1992-12-14,
643,00-67958,Jessica,HART,Female,Auckland,Auckland City,2022-06-30,Sales,Sales Representative,Bachelor,59000,Good,Yes,2003-04-04,
644,00-12867,Matthew,Cameron,Male,Christchurch,Cathedral Square,2019-05-02,Sales,Sales Representative,Bachelor,72000,Satisfactory,No,1979-05-16,
645,00-57785,Hannah,Hadfield,Female,Wellington,Porirua,2016-11-30,Sales,Sales Specialist,Master,61000,Excellent,No,2003-08-13,
646,00-85053,James,Matthews,Male,Auckland,Auckland City,2022-10-23,Marketing,Marketing Coordinator,Bachelor,68000,Excellent,No,1984-11-16,
647,00-11146,Lucas,Gardiner,Male,Christchurch,Colombo Street,2018-05-04,Sales,Sales Specialist,PhD,67000,Needs Improvement,No,1993-03-17,
648,00-93903,Brian,Green,Male,Christchurch,Cathedral Square,2022-06-24,Sales,Sales Consultant,Bachelor,89000,Good,No,1997-01-21,
649,00-75500,  Ashleigh  ,Parker,Female,Wellington,Wellington City,2017-04-23,IT,System Administrator,Bachelor,90000,Good,No,2001-04-19,
650,00-49580,Shirley,Faulkner,Female,Christchurch,Colombo Street,2019-06-12,Operations,Inventory Specialist,Bachelor,63000,Satisfactory,No,1975-01-28,
651,00-66804,Shirley,Parker,Female,Auckland,Albany,2016-03-03,HR,Recruiter,High School,71000,Good,Yes,1988-05-10,
652,00-53783,  Tony  ,Kendall,Male,Wellington,Lower Hutt,2023-10-08,Operations,Logistics Coordinator,Bachelor,63000,Good,No,1983-09-14,
653,00-93257,Raymond,Davies,Male,Auckland,New Lynn,2018-07-13,IT,System Administrator,Master,72000,Satisfactory,No,1962-03-09,
654,00-31416,John,Hume,Male,Auckland,Auckland City,2023-12-08,Sales,Sales Representative,Bachelor,73000,Good,No,1965-11-03,
655,00-97523,Amanda,Lewis,Female,Christchurch,Cathedral Square,2022-06-02,Customer Service,Help Desk Technician,High School,60000,Satisfactory,No,1991-08-31,
656,00-38698,William,McCallum,Male,Auckland,Albany,2024-03-24,Marketing,Content Creator,High School,57000,Good,No,1994-04-18,
657,00-64293,Anahera,Greig,Female,Auckland,Albany,2020-04-19,Operations,Operations Manager,Bachelor,78000,Good,No,1996-04-08,
658,00-20788,Stephen,Cresswell,Male,Christchurch,Cathedral Square,2023-09-12,IT,IT Support Specialist,High School,60000,Satisfactory,Yes,1998-06-25,
659,00-90525,Faith,Joe,Female,Wellington,Wellington City,2015-01-04,Sales,Sales Specialist,Bachelor,80000,Good,Yes,2004-06-09,
660,00-47184,Jason,Hopkins,Male,Auckland,Manukau,2016-12-08,Sales,Sales Specialist,Master,81000,Good,No,1974-08-06,
661,00-24113,Jacqueline,  Allen  ,Female,Wellington,Wellington City,2025-06-06,IT,System Administrator,Master,93000,Needs Improvement,No,1995-04-15,
662,00-55231,JENNIFER,Barnes,Female,Auckland,Manukau,2016-08-09,Finance,Financial Analyst,Bachelor,88000,Satisfactory,No,1964-11-06,
663,00-53850,Isla,McGregor,Female,Auckland,New Lynn,2017-04-23,IT,Software Developer,Master,113000,Good,No,1971-03-29,
664,00-96332,Kayla,Williams,Female,Auckland,Manukau,2023-10-24,Operations,Inventory Specialist,Bachelor,53000,Excellent,Yes,1997-12-21,
665,00-18231,Sam,Little,Male,Wellington,Porirua,2020-08-30,Customer Service,Customer Service Representative,Bachelor,68000,Good,Yes,1999-08-11,
666,00-10294,Brittany,Payne,Female,Auckland,Manukau,2019-02-07,Operations,Logistics Coordinator,Bachelor,62000,Excellent,No,1975-03-11,
667,00-95996,Robert,Powell,Male,Auckland,Manukau,2017-05-12,Operations,Logistics Coordinator,Bachelor,69000,Excellent,No,1972-08-17,
668,00-19991,Ian,Freeman,Male,Christchurch,Colombo Street,2025-02-26,Customer Service,Support Specialist,High School,62000,Good,Yes,1978-11-08,
669,00-42804,Justin,Ward,Male,Auckland,New Lynn,2023-07-14,Operations,Logistics Coordinator,Bachelor,69000,Satisfactory,No,1975-11-24,
670,00-73363,Andrew,Jones,Male,Christchurch,Colombo Street,2023-10-05,IT,System Administrator,Bachelor,89000,Satisfactory,Yes,1973-10-03,
671,00-70749,Jonathan,Hughes,Male,Wellington,Porirua,2017-06-27,Sales,Sales Representative,Bachelor,69000,Excellent,No,2003-07-04,
672,00-49348,Steven,Moore,Male,Christchurch,Cathedral Square,2022-02-24,Operations,Inventory Specialist,High School,64000,Good,No,1982-12-16,
673,00-24860,Matthew,Patchett,Male,Wellington,Porirua,2017-03-05,Sales,Sales Consultant,Master,63000,Satisfactory,No,1998-11-02,
674,00-23164,  Maria  ,Powell,Female,Auckland,New Lynn,2024-11-23,Operations,Operations Analyst,Master,92000,Satisfactory,Yes,1988-04-06,
675,00-94998,Heather,Stevens,Female,Auckland,Manukau,2024-11-17,Operations,Operations Analyst,Master,76000,Good,No,2000-01-09,
676,00-60913,  Kathryn  ,Buchanan,Female,Auckland,Auckland City,2017-08-07,Sales,Sales Specialist,Bachelor,84000,Satisfactory,No,1991-01-27,
677,00-93993,Russell,Stevens,Male,Wellington,Wellington City,2021-05-24,Sales,Sales Consultant,Master,67000,Satisfactory,No,1989-05-22,
679,00-16413,Robert,Greig,Male,Auckland,Albany,2018-10-09,Operations,Operations Manager,Master,75000,Satisfactory,Yes,1989-09-22,
680,00-36335,Mary,Prouse,Female,Auckland,New Lynn,2022-08-20,Sales,Sales Specialist,Bachelor,63000,Excellent,No,1981-09-01,
681,00-96283,Wendy,Shaw,Female,Wellington,Wellington City,2020-10-31,Operations,Inventory Specialist,High School,57000,Satisfactory,No,1991-03-19,
682,00-54734,Louise,Hardie,Female,Auckland,Manukau,2015-03-30,Customer Service,Support Specialist,Bachelor,63000,Excellent,No,1974-06-01,
683,00-41610,Lucy,Short,Female,Christchurch,Cathedral Square,2020-03-07,Marketing,Marketing Coordinator,Bachelor,72000,Good,No,1973-02-08,
684,00-22695,Paul,Barnett,Male,Christchurch,Colombo Street,2016-10-27,Operations,Logistics Coordinator,Bachelor,63000,Excellent,No,1985-11-25,
685,00-96153,Catherine,Carroll,Female,Christchurch,Colombo Street,2023-09-22,IT,Software Developer,Bachelor,81000,Good,No,1980-03-10,
686,00-35237,Lisa,Jensen,Female,Auckland,Auckland City,2017-09-30,Finance,Accountant,Bachelor,67000,Satisfactory,Yes,1971-01-21,
687,00-59556,Alan,Mitchell,Male,Wellington,Lower Hutt,2015-05-02,Operations,Inventory Specialist,Bachelor,68000,Satisfactory,No,1999-10-02,
688,00-87892,Jessica,Pedersen,Female,Auckland,New Lynn,2020-03-20,IT,Software Developer,Bachelor,85000,Excellent,Yes,1978-07-04,
689,00-79932,Richard,Perry,Male,Auckland,Auckland City,2024-12-23,Sales,Sales Specialist,,66000,Good,No,1992-05-29,
690,00-44033,Shannon,Chapman,Female,Wellington,Lower Hutt,2018-10-10,Finance,Accountant,Bachelor,74000,Excellent,No,1987-03-28,
691,00-11511,Cameron,Brown,Male,Auckland,New Lynn,2023-03-22,IT,Software Developer,Master,100000,Satisfactory,No,1998-01-13,
693,00-66975,Grace,Barnett,Female,Wellington,Lower Hutt,2020-03-08,Operations,Logistics Coordinator,Bachelor,57000,Excellent,Yes,1998-09-29,
694,00-16422,Kylie,Lloyd,Female,Wellington,Lower Hutt,2019-08-01,Operations,Operations Analyst,Bachelor,73000,Good,Yes,1973-10-01,
695,00-45102,Richard,Gibson,Male,Wellington,Lower Hutt,2023-10-07,IT,IT Support Specialist,Bachelor,60000,Excellent,No,1993-12-11,
696,00-94900,Rodney,Read,Male,Wellington,Lower Hutt,2016-04-12,Marketing,Content Creator,,68000,Excellent,No,1979-06-12,
697,00-23643,Courtney,Small,Female,Wellington,Porirua,2018-04-06,Finance,Financial Analyst,PhD,104000,Satisfactory,Yes,1988-11-08,
698,00-63895,Gary,Murphy,Male,Auckland,Albany,2023-04-26,Operations,Operations Analyst,Bachelor,87000,Satisfactory,No,1971-05-19,
699,00-48191,Patrick,McGill,Male,Auckland,Auckland City,2017-09-26,Operations,Inventory Specialist,Bachelor,69000,Good,Yes,1988-12-01,
701,00-78743,Tina,Hope,Female,Wellington,Wellington City,2024-10-07,Operations,Inventory Specialist,Bachelor,58000,Satisfactory,No,1994-08-01,
