employee_id,first_name,last_name,gender,region,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime_bonus,birthdate,termination_date
00-51331,Maree,Buckley,Female,Wellington,Lower Hutt,2024-06-13,Customer Service,Support Specialist,Bachelor,55000.0,Good,Yes,1987-06-21,
00-59873,Fiona,Mitchell,Female,Auckland,Albany,2021-04-27,Customer Service,Customer Service Representative,Bachelor,67000.0,Excellent,Yes,1960-09-16,
00-59811,Elizabeth,Campbell,Female,Wellington,Lower Hutt,2023-09-06,Customer Service,Support Specialist,Bachelor,55000.0,Good,Yes,1978-01-06,
00-11215,John,Guy,Male,Wellington,Lower Hutt,2017-02-13,IT,  Software Developer  ,Master,102000.0,Satisfactory,No,1977-06-13,
00-62907,Joshua,Searle,Male,Christchurch,Cathedral Square,2022-07-28,Operations,Logistics Coordinator,Bachelor,60000.0,Satisfactory,Yes,2003-03-03,
00-64404,Keith,Smith,Male,Wellington,Porirua,2023-04-04,Finance,Accounts Payable Specialist,Bachelor,69000.0,Excellent,No,2001-02-11,
00-20772,Gabriel,O'Connell,Male,Auckland,Manukau,2023-01-01,Marketing,Marketing Coordinator,Bachelor,78000.0,Excellent,Yes,1981-04-16,
00-60466,Elizabeth,  Bishop  ,Female,Christchurch,Colombo Street,2022-06-11,Sales,Sales Consultant,Master,93000.0,Good,No,1980-07-03,
00-77435,Michelle,Edwards,Female,Auckland,New Lynn,2024-07-22,Operations,Logistics Coordinator,Bachelor,66000.0,Good,Yes,1964-11-02,
00-55563,Anita,Lambert,Female,Auckland,Manukau,2018-07-24,Operations,Logistics Coordinator,Bachelor,66000.0,Good,Yes,1976-02-18,
00-40202,Robert,Pratt,Male,Christchurch,Colombo Street,2022-07-17,Customer Service,Customer Service Manager,Master,95000.0,Good,Yes,1978-10-12,
00-27841,James,barrett,Male,Auckland,,2023-07-02,Operations,Operations Manager,Bachelor,95000.0,Needs Improvement,No,2003-08-20,
00-42580,Janine,Jones,Female,Wellington,Lower Hutt,2023-05-25,Sales,sales specialist,Master,79000.0,Satisfactory,No,2002-06-23,
00-49167,Alice,Neal,Female,Wellington,Wellington City,2023-11-03,Operations,operations analyst,Bachelor,64000.0,Good,Yes,1970-05-27,
00-88518,DAVID,Brown,Male,Auckland,Manukau,2024-09-12,Sales,Sales Specialist,PhD,67000.0,Satisfactory,Yes,1961-03-17,
00-66854,Richard,Watts,Male,Wellington,Wellington City,2022-10-13,Operations,Inventory Specialist,High School,63000.0,Good,No,1999-12-15,
00-94815,Caleb,Conway,Male,Auckland,Manukau,2023-05-17,Operations,Inventory Specialist,High School,62000.0,Satisfactory,Yes,1977-12-28,
00-42597,samantha,Cole,Female,Wellington,Wellington City,2018-03-09,Operations,Logistics Coordinator,,56000.0,Good,No,1996-01-15,
00-21853,  Nicholas  ,Lowe,Male,Auckland,Albany,2022-09-28,Customer Service,Customer Service Representative,High School,60000.0,Excellent,No,1988-03-17,
00-33318,Connor,Webster,Male,Christchurch,Cathedral Square,2019-02-22,Operations,Inventory Specialist,Bachelor,67000.0,Good,No,1974-10-25,
00-13454,Rebecca,Brown,Female,Wellington,Lower Hutt,2020-06-26,Customer Service,Customer Service Representative,Bachelor,67000.0,Excellent,No,1973-10-03,
00-60738,Daniel,Anderson,Male,Auckland,Auckland City,2023-11-04,Operations,LOGISTICS COORDINATOR,Bachelor,68000.0,Satisfactory,No,1997-04-29,
00-55657,Andrew,Ward,Male,Christchurch,Cathedral Square,2022-12-29,Customer Service,Customer Service Representative,Bachelor,70000.0,Satisfactory,No,2003-10-02,
00-46187,Jennifer,Lewis,Female,Auckland,New Lynn,2021-11-13,Operations,Inventory Specialist,Bachelor,53000.0,Good,Yes,2000-03-17,
00-25687,Ella,Douglas,Female,Wellington,Porirua,2023-10-20,Customer Service,Customer Service Representative,Bachelor,59000.0,Satisfactory,Yes,1975-08-07,
00-72181,Ethan,Nicol,Male,Wellington,Porirua,2017-12-01,Sales,Sales Representative,Bachelor,65000.0,Good,No,1983-11-24,
00-58909,Shaun,  Ellery  ,Male,Auckland,New Lynn,2017-05-09,Finance,Finance Manager,PhD,125000.0,Good,No,1980-06-02,
00-85233,Ruby,Morgan,Female,Christchurch,Colombo Street,2017-06-19,Operations,Logistics Coordinator,Bachelor,60000.0,Good,Yes,1996-12-07,
00-54223,Peter,Neilson,Male,Auckland,Auckland City,2024-12-13,IT,System Administrator,Bachelor,90000.0,Good,Yes,1967-01-21,
00-95826,Heather,Thornton,Female,Auckland,Auckland City,2018-03-14,Customer Service,Support Specialist,Bachelor,60000.0,Satisfactory,Yes,1987-07-15,
00-60961,Joshua,Holdaway,Male,Auckland,Manukau,2018-12-25,Finance,Accountant,Bachelor,61000.0,Satisfactory,Yes,1983-08-20,
00-76633,Emma,McNabb,Female,Auckland,New Lynn,2020-02-02,Operations,Operations Analyst,Master,95000.0,Satisfactory,No,1982-08-02,
00-41508,Anna,Hawkins,Female,Auckland,New Lynn,2022-08-22,Marketing,Content Creator,Bachelor,62000.0,Satisfactory,Yes,1984-04-25,
00-64216,Connor,Guard,Male,Auckland,Albany,2019-04-25,Operations,Logistics Coordinator,Bachelor,73000.0,Good,No,1972-05-14,
00-62193,Ben,Marshall,Male,Auckland,Albany,2018-09-14,IT,Softuare Developer,Bachelor,91000.0,Good,No,1978-08-27,
00-90651,Judith,Wallace,Female,Wellington,Lower Hutt,2019-10-06,IT,System Administrator,Master,75000.0,Satisfactory,No,1978-11-23,
00-18342,Natasha,McEwen,Female,Christchurch,Colombo Street,2017-05-17,Sales,Sales Consultant,Bachelor,78000.0,Good,No,1996-10-28,
00-15037,Pamela,Bryant,Female,Auckland,Auckland City,2017-12-21,Operations,Operations Analyot,Bachelor,85000.0,Satisfactory,No,1960-06-21,
00-60694,Tiare,Clarke,Male,Wellington,Lower Hutt,2020-04-16,Sales,Sales Specialist,Master,82000.0,Satisfactory,No,1993-06-24,
00-49302,Robert,O'Neill,Male,Auckland,Manukau,2017-01-23,Sales,Sales Specialist,PhD,67000.0,Satisfactory,No,1996-02-10,
00-35030,Michael,Williams,Male,Wellington,Porirua,2021-05-22,Customer Service,Customer Service Representative,High School,63000.0,Good,Yes,1983-10-09,
00-60369,Rachael,Lee,Female,Auckland,Manukau,2024-03-03,IT,  Software Developer  ,Master,101000.0,Good,Yes,1996-08-26,
00-92324,Casey,Mudgway,Female,Wellington,Wellington City,2024-08-23,Operations,Inventory Specialist,Bachelor,62000.0,Needs Improvement,No,1987-10-20,
00-32966,Jocelyn,O'Donnell,Female,Auckland,New Lynn,2018-02-19,IT,IT Support Specialist,Bachelor,64000.0,Satisfactory,Yes,1990-08-04,
00-72505,Richard,Brown,Male,Wellington,Lower Hutt,2017-05-23,Sales,Sales Specialast,Bachelor,90000.0,Satisfactory,No,1963-11-07,
00-97674,Warren,price,Male,Auckland,Albany,2017-01-13,Customer Service,Support Specialist,Bachelor,68000.0,Excellent,No,1982-06-30,
00-15302,Monique,Rodgers,Female,Christchurch,Colombo Street,2018-05-25,Customer Service,Support Specialist,High School,59000.0,Excellent,No,1989-12-04,
00-54843,Raymond,Richards,Male,Wellington,Wellington City,2017-08-11,IT,System Administrator,Master,65000.0,Good,No,1999-08-16,
00-41056,Jacqueline,Martin,Female,Auckland,New Lynn,2023-05-03,Customer Service,Support Specialist,Bachelor,,Needs Improvement,Yes,1996-01-02,
00-16553,David,Satherley,Male,Auckland,Manukau,2022-02-14,Sales,Sales Consultant,Bachelor,89000.0,Satisfactory,No,1978-06-02,
00-26254,Cooper,SMITH,Male,Christchurch,Cathedral Square,2022-07-21,Operations,Inventory Specialist,Bachelor,73000.0,Good,Yes,1992-08-22,
00-18076,Lucas,Gordon,Male,Auckland,  Albany  ,2016-04-11,Operations,Logistics Coordinator,Bachelor,72000.0,Good,No,1978-10-15,
00-81554,  Nicole  ,Stone,Female,Auckland,Manukau,2025-03-25,Marketing,CONTENT CREATOR,High School,60000.0,Good,Yes,2000-01-13,
00-29580,Ethan,Hume,Male,Auckland,Auckland City,2019-12-22,Customer Service,Customer Service Representative,Bachelor,67000.0,Good,Yes,2004-10-17,
00-30948,Daniel,Love,Male,Wellington,Lower Hutt,2020-02-22,IT,Software Developer,Bachelor,108000.0,Excellent,No,1986-09-18,
00-25970,Julie,Rees,Female,Christchurch,Cathedral Square,2021-12-16,Customer Service,Support Specialist,High School,54000.0,Good,No,2004-05-23,
00-26663,Tiare,George,Female,Auckland,Auckland City,2025-11-11,Sales,Sales Representative,Bachelor,58000.0,Satisfactory,No,1990-08-05,
00-46203,Sarah,Read,Female,Auckland,Albany,2022-05-05,Finance,ACCOUNTS PAYABLE SPECIALIST,Bachelor,61000.0,Satisfactory,No,1974-10-18,
00-48747,  Patrick  ,Fox,Male,Wellington,Lower Hutt,2023-08-02,Sales,Sales Representative,Bachelor,67000.0,Good,No,1973-10-16,
00-87836,Steven,Douglas,Male,Auckland,Albany,2020-11-26,Customer Service,Help Desk Technician,High School,77000.0,Satisfactory,No,1980-09-18,
00-52452,Paul,Hart,Male,Auckland,Auckland City,2019-09-29,Operations,Logistics Coordinator,Bachelor,64000.0,Good,No,1982-06-21,
00-20637,Robert,Collis,Male,Christchurch,Colombo Street,2019-07-17,IT,Software Developer,Bachelor,112000.0,Good,No,1972-07-12,
00-94266,Huia,Bailey,Female,Auckland,Auckland City,2023-11-04,Operations,  Logistics Coordinator  ,Bachelor,59000.0,Excellent,No,1997-10-25,
00-14719,Robert,Martin,Male,Auckland,New Lynn,2017-01-11,Operations,Logistics Coordinator,Bachelor,60000.0,Satisfactory,Yes,2001-07-26,
00-35660,Malcolm,Price,Male,Auckland,New Lynn,2018-07-01,Marketing,Content Creator,High School,56000.0,Good,No,1971-01-09,
00-87759,Lily,Warren,Female,Christchurch,Colombo Street,2023-08-26,Operations,Inventory Specialist,Bachelor,59000.0,Good,No,1995-12-13,
00-83509,Anthony,Guthrie,Male,Christchurch,Colombo Street,2021-06-04,Operations,Operations Analyst,Master,80000.0,Good,No,1974-08-16,
00-64720,Paul,Lyon,Male,Auckland,Auckland City,2022-07-24,Operations,Logistics Coordinator,Bachelor,72000.0,Good,No,1986-12-25,
00-83823,James,Perry,Male,Wellington,Lower Hutt,2020-08-11,IT,Software Developer,Bachelor,83000.0,Satisfactory,No,1988-05-07,
00-45646,Xavier,Williams,Male,Wellington,Lower Hutt,2025-09-07,Operations,Logistics Coordinator,Bachelor,64000.0,Good,No,1998-02-10,
00-29096,John,Williams,Male,Wellington,Lower Hutt,2018-07-20,Customer Service,Help Desk Technician,High School,85000.0,Excellent,No,1983-02-13,
00-80675,Stephen,Larsen,Male,Christchurch,Cathedral Square,2024-10-30,Sales,Sales Specialist,PhD,81000.0,Good,No,1966-11-26,
00-82148,Mark,Newman,Male,Wellington,Wellington City,2022-10-26,Customer Service,Customer Service Representative,Bachelor,71000.0,Excellent,No,1979-04-30,
00-34684,Jaxon,corlett,Male,Auckland,Manukau,2022-12-20,IT,System Administrator,Master,90000.0,Needs Improvement,Yes,1981-12-30,
00-25591,Sarah,McIsaac,Female,Christchurch,Cathedral Square,2019-07-21,IT,Software Developer,Master,98000.0,Good,No,1982-06-12,
00-60299,Christopher,Simpson,Male,Auckland,Albany,2023-05-06,Marketing,  Marketing Coordinator  ,Bachelor,61000.0,Satisfactory,No,1980-09-04,
00-71509,David,Stace,Male,Auckland,New Lynn,2016-07-20,Marketing,Content Creator,Bachelor,66000.0,Good,No,1994-01-13,
00-25423,Sarah,Strawbridge,Female,Auckland,New Lynn,2022-04-08,Operations,Logistics Coordinator,Bachelor,59000.0,Good,No,1996-12-11,
00-99526,Vicki,Davis,Female,Wellington,Wellington City,2021-04-17,Operations,Logistics Coordinator,Bachelor,55000.0,Satisfactory,Yes,1970-05-16,
00-83044,Georgia,Jackson,Female,Auckland,New Lynn,2022-07-27,Customer Service,Customer Service Representative,Bachelor,65000.0,Good,No,1988-04-22,
00-64166,Michael,Scott,Male,Auckland,New Lynn,2017-08-18,IT,Software Developer,Bachelor,83000.0,Good,No,1991-06-06,
00-72227,Charlotte,Claridge,Female,Christchurch,  Colombo Street  ,2020-09-12,Marketing,Content Creator,High School,56000.0,Good,Yes,1972-09-28,
00-17821,Stuart,Parsons,Male,Auckland,Albany,2023-05-12,Sales,  Sales Specialist  ,Master,84000.0,Satisfactory,No,1973-08-17,
00-18694,Lisa,Cunningham,Female,Wellington,Porirua,2021-11-17,Sales,Sales Manager,Master,100000.0,Good,No,2003-01-14,
00-71515,Anna,Howell,Female,Wellington,Wellington City,2018-09-07,Sales,Sales Consultant,Bachelor,102000.0,Excellent,Yes,1967-07-24,
00-63941,  Donald  ,McGill,Male,Wellington,Lower Hutt,2018-03-23,HR,HR Coordinator,Master,69000.0,Good,Yes,1961-01-20,
00-94866,JESSICA,Fulton,Female,Wellington,Wellington City,2023-09-06,Customer Service,Help Desk Technician,High School,81000.0,Good,Yes,1978-10-14,
00-46318,Stephanie,Anderson,Female,Auckland,Auckland City,2020-07-30,Customer Service,Support Specialist,Bachelor,55000.0,Good,No,1967-11-08,
00-65478,Vicki,McKay,Female,Auckland,Manukau,2017-07-07,Operations,Operations Analyst,Bachelor,53000.0,Good,No,1978-12-10,
00-60236,Samantha,Jensen,Female,Auckland,Manukau,2017-06-07,Operations,Inventory Specialist,Bachelor,56000.0,Needs Improvement,No,1998-12-05,
00-88606,Anna,Wallace,Female,Wellington,Wellington City,2023-01-24,Operations,Operations Analyst,Master,69000.0,Good,Yes,1992-12-14,
00-67958,Jessica,HART,Female,Auckland,Auckland City,2022-06-30,Sales,Sales Representative,Bachelor,59000.0,Good,Yes,2003-04-04,
00-12867,Matthew,Cameron,Male,Christchurch,Cathedral Square,2019-05-02,Sales,Sales Representative,Bachelor,72000.0,Satisfactory,No,1979-05-16,
00-57785,Hannah,Hadfield,Female,Wellington,Porirua,2016-11-30,Sales,Sales Specialist,Master,61000.0,Excellent,No,2003-08-13,
00-85053,James,Matthews,Male,Auckland,Auckland City,2022-10-23,Marketing,Marketing Coordinator,Bachelor,68000.0,Excellent,No,1984-11-16,
00-11146,Lucas,Gardiner,Male,Christchurch,Colombo Street,2018-05-04,Sales,Sales Specialist,PhD,67000.0,Needs Improvement,No,1993-03-17,
00-93903,Brian,Green,Male,Christchurch,Cathedral Square,2022-06-24,Sales,Sales Consultant,Bachelor,89000.0,Good,No,1997-01-21,
00-75500,  Ashleigh  ,Parker,Female,Wellington,Wellington City,2017-04-23,IT,System Administrator,Bachelor,90000.0,Good,No,2001-04-19,
00-49580,Shirley,Faulkner,Female,Christchurch,Colombo Street,2019-06-12,Operations,Inventory Specialist,Bachelor,63000.0,Satisfactory,No,1975-01-28,
00-66804,Shirley,Parker,Female,Auckland,Albany,2016-03-03,HR,Recruiter,High School,71000.0,Good,Yes,1988-05-10,
00-53783,  Tony  ,Kendall,Male,Wellington,Lower Hutt,2023-10-08,Operations,Logistics Coordinator,Bachelor,63000.0,Good,No,1983-09-14,
00-93257,Raymond,Davies,Male,Auckland,New Lynn,2018-07-13,IT,System Administrator,Master,72000.0,Satisfactory,No,1962-03-09,
00-31416,John,Hume,Male,Auckland,Auckland City,2023-12-08,Sales,  Sales Representative  ,Bachelor,73000.0,Good,No,1965-11-03,
00-97523,Amanda,Lewis,Female,Christchurch,Cathedral Square,2022-06-02,Customer Service,Help Desk Technician,High School,60000.0,Satisfactory,No,1991-08-31,
00-38698,William,McCallum,Male,Auckland,Albany,2024-03-24,Marketing,Content Creator,High School,57000.0,Good,No,1994-04-18,
00-64293,Anahera,Greig,Female,Auckland,Albany,2020-04-19,Operations,Operations Manager,Bachelor,78000.0,Good,No,1996-04-08,
00-20788,Stephen,Cresswell,Male,Christchurch,Cathedral Square,2023-09-12,IT,IT Support Specialist,High School,60000.0,Satisfactory,Yes,1998-06-25,
00-90525,Faith,Joe,Female,Wellington,Wellington City,2015-01-04,Sales,SALES SPECIALIST,Bachelor,80000.0,Good,Yes,2004-06-09,
00-47184,Jason,Hopkins,Male,Auckland,Manukau,2016-12-08,Sales,Sales Specialist,Master,81000.0,Good,No,1974-08-06,
00-24113,Jacqueline,  Allen  ,Female,Wellington,Wellington City,2025-06-06,IT,System Administrator,Master,93000.0,Needs Improvement,No,1995-04-15,
00-55231,JENNIFER,Barnes,Female,Auckland,Manukau,2016-08-09,Finance,Financial Analyst,Bachelor,88000.0,Satisfactory,No,1964-11-06,
00-53850,Isla,McGregor,Female,Auckland,New Lynn,2017-04-23,IT,Software Developer,Master,113000.0,Good,No,1971-03-29,
00-96332,Kayla,Williams,Female,Auckland,Manukau,2023-10-24,Operations,Inventory Specialist,Bachelor,53000.0,Excellent,Yes,1997-12-21,
00-18231,Sam,Little,Male,Wellington,Porirua,2020-08-30,Customer Service,Customer Service Representative,Bachelor,68000.0,Good,Yes,1999-08-11,
00-10294,Brittany,Payne,Female,Auckland,Manukau,2019-02-07,Operations,Logistics Coordinator,Bachelor,62000.0,Excellent,No,1975-03-11,
00-95996,Robert,Powell,Male,Auckland,Manukau,2017-05-12,Operations,Logistics Coordinator,Bachelor,69000.0,Excellent,No,1972-08-17,
00-19991,Ian,Freeman,Male,Christchurch,Colombo Street,2025-02-26,Customer Service,Support Specialist,High School,62000.0,Good,Yes,1978-11-08,
00-42804,Justin,Ward,Male,Auckland,New Lynn,2023-07-14,Operations,Logistics Coordinator,Bachelor,69000.0,Satisfactory,No,1975-11-24,
00-73363,Andrew,Jones,Male,Christchurch,Colombo Street,2023-10-05,IT,System Administrator,Bachelor,89000.0,Satisfactory,Yes,1973-10-03,
00-70749,Jonathan,Hughes,Male,Wellington,Porirua,2017-06-27,Sales,Sales Representative,Bachelor,69000.0,Excellent,No,2003-07-04,
00-49348,Steven,Moore,Male,Christchurch,Cathedral Square,2022-02-24,Operations,Inventory Specialist,High School,64000.0,Good,No,1982-12-16,
00-24860,Matthew,Patchett,Male,Wellington,Porirua,2017-03-05,Sales,Sales Consultant,Master,63000.0,Satisfactory,No,1998-11-02,
00-23164,  Maria  ,Powell,Female,Auckland,New Lynn,2024-11-23,Operations,Operations Analyst,Master,92000.0,Satisfactory,Yes,1988-04-06,
00-94998,Heather,Stevens,Female,Auckland,  Manukau  ,2024-11-17,Operations,Operations Analyst,Master,76000.0,Good,No,2000-01-09,
00-60913,  Kathryn  ,Buchanan,Female,Auckland,Auckland City,2017-08-07,Sales,Sales Specialist,Bachelor,84000.0,Satisfactory,No,1991-01-27,
00-93993,Russell,Stevens,Male,Wellington,Wellington City,2021-05-24,Sales,Sales Consultant,Master,67000.0,Satisfactory,No,1989-05-22,
00-28924,Belinda,Hughes,Female,Wellington,Lower Hutt,2017-06-11,Operations,Operations Analyst,Bachelor,0.0,Good,No,2003-11-18,
00-16413,Robert,Greig,Male,Auckland,Albany,2018-10-09,Operations,Operations Manager,Master,75000.0,Satisfactory,Yes,1989-09-22,
00-36335,Mary,Prouse,Female,Auckland,New Lynn,2022-08-20,Sales,Sales Specialist,Bachelor,63000.0,Excellent,No,1981-09-01,
00-96283,Wendy,Shaw,Female,Wellington,Wellington City,2020-10-31,Operations,Inventory Specialist,High School,57000.0,Satisfactory,No,1991-03-19,
00-54734,Louise,Hardie,Female,Auckland,Manukau,2015-03-30,Customer Service,Support Specialist,Bachelor,63000.0,Excellent,No,1974-06-01,
00-41610,Lucy,Short,Female,Christchurch,Cathedral Square,2020-03-07,Marketing,Marketing Coordinator,Bachelor,72000.0,Good,No,1973-02-08,
00-22695,Paul,Barnett,Male,Christchurch,Colombo Street,2016-10-27,Operations,Logistics Coordinator,Bachelor,63000.0,Excellent,No,1985-11-25,
00-96153,Catherine,Carroll,Female,Christchurch,Colombo Street,2023-09-22,IT,software developer,Bachelor,81000.0,Good,No,1980-03-10,
00-35237,Lisa,Jensen,Female,Auckland,Auckland City,2017-09-30,Finance,Accountant,Bachelor,67000.0,Satisfactory,Yes,1971-01-21,
00-59556,Alan,Mitchell,Male,Wellington,Lower Hutt,2015-05-02,Operations,Inventory Specialist,Bachelor,68000.0,Satisfactory,No,1999-10-02,
00-87892,Jessica,Pedersen,Female,Auckland,New Lynn,2020-03-20,IT,Software Developer,Bachelor,85000.0,Excellent,Yes,1978-07-04,
00-79932,Richard,Perry,Male,Auckland,Auckland City,2024-12-23,Sales,Sales Specialist,,66000.0,Good,No,1992-05-29,
00-44033,Shannon,Chapman,Female,Wellington,Lower Hutt,2018-10-10,Finance,Accountant,Bachelor,74000.0,Excellent,No,1987-03-28,
00-11511,Cameron,Brown,Male,Auckland,NEW LYNN,2023-03-22,IT,Software Developer,Master,100000.0,Satisfactory,No,1998-01-13,
00-59682,Tui,Hope,Female,Auckland,Auckland City,2022-07-05,Customer Service,Customer Service Representative,Bachelor,0.0,Good,No,1961-11-02,
00-66975,Grace,Barnett,Female,Wellington,Lower Hutt,2020-03-08,Operations,Logistics Coordinator,Bachelor,57000.0,Excellent,Yes,1998-09-29,
00-16422,Kylie,Lloyd,Female,Wellington,Lower Hutt,2019-08-01,Operations,Operations Analyst,Bachelor,73000.0,Good,Yes,1973-10-01,
00-45102,Richard,Gibson,Male,Wellington,Lower Hutt,2023-10-07,IT,IT Support Specialist,Bachelor,60000.0,Excellent,No,1993-12-11,
00-94900,Rodney,Read,Male,Wellington,Lower Hutt,2016-04-12,Marketing,Content Creator,,68000.0,Excellent,No,1979-06-12,
00-23643,Courtney,Small,Female,Wellington,Porirua,2018-04-06,Finance,Financial Analyst,PhD,104000.0,Satisfactory,Yes,1988-11-08,
