,employee_id,first_name,last_name,gender,region,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime_bonus,birthdate,termination_date
959,00-28305,Paul,BURNS,Female,Auckland,Manukau,10/3/2018,Customer Service,Help Desk Technician,High School,73000,Good,No,2/1/1974,
960,00-93105,Mary,West,Female,Wellington,Wellington City,2/2/2019,Operations,Inventory Specialist,Bachelor,59000,Good,No,4/20/1976,
961,00-75989,Manaia,Leslie,Male,Auckland,Manukau,3/27/2023,Marketing,Marketing Coordinator,Bachelor,68000,Good,No,7/30/1996,
962,00-51796,Kelly,Morgan,Female,Auckland,Manukau,7/28/2023,IT,Software Developer,Master,86000,Good,No,6/18/1985,
963,00-33629,Karl,Ellery,Female,Auckland,Manukau,8/8/2022,IT,Software Developer,Master,91000,Excellent,No,5/24/1968,
964,00-16896,Janine,Christiansen,Male,Auckland,Manukau,8/2/2025,Sales,Sales Consultant,Master,87000,Needs Improvement,Yes,12/1/1985,
965,00-21382,Stephen,OSBORNE,Female,Auckland,Albany,4/14/2024,Customer Service,Support Specialist,High School,57000,Satisfactory,No,9/21/1977,
966,00-85031,Karen,Booth,Female,Wellington,Wellington City,5/23/2018,Sales,Sales Specialist,Master,60000,Good,No,12/2/2002,
967,00-22994,Tyler,Conway,Male,Auckland,Manukau,10/23/2019,Operations,Logistics Coordinator,Bachelor,72000,Satisfactory,No,2/28/1972,
968,00-19104,Hazel,Cole,Male,Auckland,New Lynn,6/14/2020,Customer Service,Support Specialist,High School,61000,Excellent,No,7/16/1975,
969,00-45214,Colin,Lowe,Female,Wellington,Porirua,10/19/2019,Sales,Sales Specialist,Master,90000,Good,No,3/5/1984,
970,00-77596,Jayden,Spelman,Male,Christchurch,Cathedral Square,1/13/2019,Sales,Sales Representative,Bachelor,70000,Good,No,3/6/2004,
971,00-38884,Richard,Phillips,Female,Auckland,Albany,11/13/2020,Operations,Logistics Coordinator,Bachelor,63000,Good,No,10/9/1973,
972,00-56059,Charles,Lamb,Male,Auckland,Albany,2/15/2024,Operations,Logistics Coordinator,Bachelor,72000,Needs Improvement,No,7/5/1971,
973,00-77767,Karen,Baker,Male,Auckland,Albany,11/11/2018,Customer Service,Help Desk Technician,High School,80000,Excellent,No,5/28/1974,
974,00-67675,Jane,McIntosh,Male,Auckland,New Lynn,12/1/2022,HR,Recruiter,Bachelor,61000,Needs Improvement,Yes,8/27/1996,
975,00-53186,Grace,Vercoe,Male,Christchurch,Cathedral Square,3/6/2022,Sales,Sales Specialist,PhD,73000,Satisfactory,No,5/7/1987,
976,00-25459,Ashleigh,reardon,Female,Wellington,Lower Hutt,11/12/2022,Operations,Operations Analyst,Master,91000,Satisfactory,No,5/17/2003,
977,00-33240,Ian,Taylor,Female,Christchurch,Colombo Street,5/17/2023,Sales,Sales Consultant,Bachelor,77000,Excellent,Yes,6/14/1980,
978,00-48264,Timothy,nelson,Male,Auckland,Albany,3/7/2017,Operations,Operations Analyst,Bachelor,80000,Satisfactory,No,8/12/1991,
979,00-34884,Lucas,Low,Male,Christchurch,Cathedral Square,4/23/2015,Finance,Financial Analyst,PhD,81000,Satisfactory,Yes,4/5/1989,
980,00-94003,Te Koha,Moody,Female,Christchurch,Cathedral Square,7/19/2018,Operations,Logistics Coordinator,Bachelor,60000,Needs Improvement,Yes,8/20/1992,
981,00-88522,Wendy,Patterson,Male,Auckland,Albany,2/6/2025,Customer Service,Support Specialist,High School,59000,Satisfactory,No,1/15/1999,
982,00-49209,David,Walton,Male,Christchurch,Colombo Street,6/9/2023,Operations,Logistics Coordinator,Bachelor,59000,Good,Yes,8/13/1996,
983,00-88622,Samantha,DOHERTY,Female,Wellington,Wellington City,12/2/2024,Sales,Sales Consultant,PhD,101000,Satisfactory,No,11/11/1972,
984,00-38618,Claudia,Judd,Female,Auckland,Auckland City,2/21/2018,Customer Service,Customer Service Representative,High School,54000,Good,No,4/26/1965,
985,00-39206,Jeffrey,Dickson,Female,Auckland,Auckland City,11/17/2020,Customer Service,Customer Service Representative,Bachelor,58000,Good,No,1/27/1986,
986,00-65694,Jayden,Foley,Female,Christchurch,Cathedral Square,6/2/2018,Sales,Sales Representative,Bachelor,70000,Needs Improvement,No,5/26/1995,
987,00-26668,Shane,Boyd,Male,Christchurch,Cathedral Square,4/15/2017,Marketing,Marketing Coordinator,Bachelor,66000,Good,No,11/17/1975,
988,00-91249,Brooke,boyce,Female,Wellington,Wellington City,1/30/2017,Customer Service,Customer Service Representative,Bachelor,63000,Good,Yes,4/13/1971,
989,00-72581,Carolyn,Bruce,Female,Auckland,New Lynn,2/6/2024,Customer Service,Customer Service Manager,Bachelor,76000,Excellent,No,5/19/1988,
990,00-34851,Oliver,Simonsen,Male,Auckland,Manukau,9/27/2025,Operations,Inventory Specialist,High School,68000,Excellent,No,1/31/1974,
992,00-97441,Luke,Smith,Male,Auckland,Manukau,10/27/2024,IT,Software Developer,Master,79000,Satisfactory,Yes,5/16/1982,
993,00-84499,Melanie,Scott,Male,Auckland,Albany,6/27/2024,Customer Service,Customer Service Representative,High School,63000,Satisfactory,No,12/31/1990,
994,00-95411,Casey,Hickey,Female,Wellington,Porirua,11/26/2024,Customer Service,Help Desk Technician,High School,59000,Good,No,8/7/1990,
995,00-19604,Brendon,Elliott,Male,Auckland,Auckland City,3/25/2020,IT,IT Support Specialist,Bachelor,64000,Good,No,4/14/2003,
996,00-50699,Tayla,Gunn,Female,Auckland,Manukau,7/12/2018,Operations,Operations Analyst,Master,73000,Good,No,3/5/1979,
997,00-83054,Jonathan,Laurenson,Female,Wellington,Lower Hutt,5/12/2023,Sales,Sales Representative,Bachelor,61000,Good,Yes,11/5/1987,
998,00-91153,Wayne,Stewart,Female,Wellington,Lower Hutt,11/28/2019,Marketing,Content Creator,High School,52000,Good,No,2/27/1987,
999,00-20673,Scott,Larsen,Male,Wellington,Wellington City,9/23/2023,Operations,Inventory Specialist,High School,63000,Satisfactory,No,1/2/1984,
1000,00-30637,Joanne,Jones,Male,Wellington,Lower Hutt,9/1/2022,Operations,Inventory Specialist,Bachelor,60000,Good,No,10/26/1994,
1001,00-76268,Katherine,Lloyd,Female,Wellington,Wellington City,2/18/2022,Marketing,Marketing Coordinator,Bachelor,63000,Good,No,6/9/1974,
1002,00-80400,Sarah,Hart,Male,Auckland,Auckland City,6/27/2018,Customer Service,Help Desk Technician,Bachelor,95000,Satisfactory,No,6/18/1994,
1003,00-45735,Aaron,Twidle,Female,Wellington,Porirua,3/20/2019,Customer Service,Support Specialist,Bachelor,61000,Needs Improvement,No,12/2/1989,
1004,00-63404,Maraea,Horn,Male,Auckland,Auckland City,12/9/2017,Operations,Inventory Specialist,High School,67000,Good,Yes,4/6/1973,
1005,00-16793,Christine,Hart,Female,Auckland,Albany,12/29/2019,IT,System Administrator,Bachelor,68000,Good,No,8/17/1987,
1006,00-41097,Nina,Scott,Male,Auckland,Albany,5/20/2022,Operations,Inventory Specialist,High School,60000,Satisfactory,No,6/25/2004,
1007,00-79919,Jeremy,Richards,Female,Auckland,Auckland City,12/18/2019,Operations,Logistics Coordinator,Bachelor,59000,Satisfactory,No,4/23/1985,
1008,00-92656,Christine,Taylor,Female,Auckland,Albany,8/31/2021,Sales,Sales Representative,Bachelor,64000,Needs Improvement,No,2/28/2001,
1009,00-40767,Kingston,Jordan,Male,Wellington,Lower Hutt,4/1/2025,Operations,Logistics Coordinator,Bachelor,67000,Good,No,5/17/1985,
1010,00-36089,Peter,Scott,Male,Wellington,Lower Hutt,2/6/2022,Operations,Inventory Specialist,High School,58000,Good,No,12/3/1989,
1011,00-84339,Aaron,Sullivan,Male,Christchurch,Colombo Street,2/21/2018,Sales,Sales Representative,Bachelor,78000,Excellent,No,4/8/1960,
1012,00-60900,Amy,Rowe,Male,Wellington,Lower Hutt,6/21/2024,IT,System Administrator,Bachelor,96000,Excellent,No,7/30/1987,
1013,00-94199,Adrian,Dillon,Male,Auckland,Albany,11/14/2017,Operations,Logistics Coordinator,Bachelor,59000,Good,No,7/14/2000,
1014,00-41466,  Daniel  ,Gullery,Female,Auckland,Auckland City,9/27/2023,Customer Service,Help Desk Technician,Bachelor,71000,Satisfactory,Yes,6/16/2001,
1015,00-22310,David,Brown,Female,Auckland,Manukau,5/29/2018,Sales,Sales Representative,Bachelor,61000,Good,Yes,2/13/1992,
1016,00-45222,Christopher,Wills,Female,Christchurch,Colombo Street,2/10/2022,Customer Service,Help Desk Technician,Bachelor,76000,Good,No,1/12/1967,
1017,00-68903,Levi,Burt,Male,Christchurch,Colombo Street,2/23/2020,Operations,Operations Analyst,Master,73000,Needs Improvement,No,6/20/2002,
1018,00-92598,Nathan,Kendall,Male,Auckland,Auckland City,12/6/2018,Sales,Sales Representative,Bachelor,82000,Satisfactory,Yes,4/15/1999,
1019,00-30958,  David  ,Doherty,Female,Wellington,Porirua,2/25/2015,Sales,Sales Representative,Bachelor,57000,Excellent,Yes,2/19/1987,
1020,00-84807,Brian,McGregor,Female,Auckland,Auckland City,8/26/2022,Operations,Logistics Coordinator,Bachelor,61000,Satisfactory,Yes,12/16/1964,
1021,00-39154,Christine,Gardner,Female,Auckland,Albany,10/8/2025,Operations,Inventory Specialist,High School,55000,Needs Improvement,Yes,5/16/1982,
1023,00-95056,Paul,Gilchrist,Male,Auckland,Auckland City,11/29/2020,Operations,Inventory Specialist,High School,61000,Good,No,5/9/1993,
1024,00-66148,Jackson,alve,Male,Wellington,Lower Hutt,2/24/2022,Operations,Inventory Specialist,Bachelor,71000,Good,No,8/28/1977,
1025,00-52290,Jessica,Bradley,Male,Auckland,Auckland City,5/30/2019,Operations,Logistics Coordinator,Bachelor,69000,Satisfactory,No,8/30/1967,
1027,00-79374,David,Murphy,Male,Auckland,Manukau,2/2/2019,Customer Service,Support Specialist,High School,58000,Needs Improvement,No,2/11/1973,
1028,00-15927,Jayden,Ball,Male,Auckland,New Lynn,10/8/2023,Customer Service,Help Desk Technician,Bachelor,64000,Satisfactory,No,7/29/2003,
1029,00-82776,Anna,Craven,Female,Auckland,Auckland City,9/26/2018,Sales,Sales Representative,Bachelor,65000,Excellent,No,9/20/1993,
1031,00-12301,Kevin,Pope,Male,Wellington,Wellington City,7/16/2020,Operations,Logistics Coordinator,Bachelor,70000,Good,No,9/2/1995,
1032,00-75648,Grant,Olsen,Male,Wellington,Porirua,9/7/2020,Customer Service,Support Specialist,Bachelor,64000,Good,No,8/11/1978,
1033,00-70194,Bevan,Banks,Male,Wellington,Lower Hutt,4/3/2019,Customer Service,Help Desk Technician,High School,67000,Good,No,2/11/1975,
1034,00-29225,Shannon,Thomas,Male,Wellington,Wellington City,7/13/2024,Sales,Sales Consultant,PhD,95000,Good,No,2/20/1962,
1035,00-99038,catherine,Brown,Male,Auckland,Manukau,12/12/2023,Sales,Sales Representative,Bachelor,78000,Excellent,No,12/18/1992,
1036,00-81387,Tracy,Street,Female,Auckland,Manukau,12/28/2020,IT,Software Developer,Bachelor,91000,Satisfactory,No,3/13/1980,
1037,00-77073,Liam,O'Brien,Male,Christchurch,Cathedral Square,11/21/2020,IT,IT Support Specialist,Bachelor,64000,Excellent,No,8/11/1980,
1038,00-80781,Rawiri,O'Sullivan,Male,Wellington,Porirua,9/22/2020,Marketing,Content Creator,Bachelor,61000,Good,No,1/28/1979,
1039,00-89520,Gavin,Chapman,Male,Wellington,Lower Hutt,10/26/2024,Operations,Inventory Specialist,Bachelor,62000,Excellent,Yes,11/24/1990,
1040,00-73810,Bruce,Reynolds,Male,Auckland,New Lynn,1/6/2020,Operations,Logistics Coordinator,Bachelor,72000,Good,No,5/20/1984,
1041,00-46720,John,Jones,Male,Auckland,Auckland City,1/24/2018,Customer Service,Support Specialist,Bachelor,58000,Good,No,1/1/2004,
1042,00-92285,Sophie,Kennedy,Female,Christchurch,Cathedral Square,4/22/2023,IT,Software Developer,Master,95000,Good,No,6/6/1992,
1043,00-40395,Caitlin,Kerr,Female,Christchurch,Colombo Street,6/11/2023,Operations,Operations Analyst,Master,73000,Good,No,10/21/1973,
1044,00-67564,Peter,Jamieson,Female,Auckland,New Lynn,9/6/2017,Sales,Sales Specialist,PhD,94000,Needs Improvement,Yes,6/22/1964,
1045,00-43330,Tony,dunn,Female,Auckland,Albany,4/17/2020,Sales,Sales Specialist,Bachelor,60000,Excellent,No,5/9/2000,
1046,00-65665,Carl,Williams,Male,Christchurch,Cathedral Square,12/23/2016,Finance,Financial Analyst,Master,89000,Good,Yes,10/29/1973,
1047,00-83721,Henry,Dawick,Male,Wellington,Lower Hutt,7/28/2017,Sales,Sales Representative,Bachelor,85000,Satisfactory,Yes,3/18/1976,
1048,00-34532,Luke,Reynolds,Female,Christchurch,Cathedral Square,10/24/2017,IT,Software Developer,Master,110000,Excellent,No,1/12/1975,
1049,00-87120,Maria,Read,Female,Christchurch,Cathedral Square,1/26/2020,Operations,Inventory Specialist,High School,55000,Satisfactory,No,6/16/1967,
1050,00-55935,Lawrence,Davidson,Female,Auckland,Auckland City,11/24/2016,IT,IT Support Specialist,High School,52000,Excellent,No,2/5/1993,
1052,00-82001,Phillip,Fowler,Male,Wellington,Lower Hutt,8/25/2019,Sales,Sales Consultant,Bachelor,75000,Good,No,1/9/1962,
1053,00-77771,Blair,Dawson,Female,Wellington,Wellington City,9/12/2020,Operations,Inventory Specialist,Bachelor,53000,Good,Yes,3/27/2003,
1054,00-41877,JANICE,Campbell,Male,Wellington,Wellington City,10/2/2017,Operations,Inventory Specialist,High School,65000,Good,No,8/31/1974,
1055,00-65475,David,Smith,Female,Auckland,Auckland City,7/12/2018,Finance,Accountant,Bachelor,89000,Satisfactory,No,7/6/1982,
1056,00-35590,Stephanie,McLeod,Female,Auckland,Auckland City,10/31/2016,Customer Service,Support Specialist,High School,57000,Excellent,No,1/28/1981,
1057,00-62664,Lucy,CARTER,Male,Auckland,Manukau,5/25/2019,Operations,Inventory Specialist,Bachelor,71000,Good,No,7/11/2001,
1058,00-19899,Darryl,Findlay,Female,Auckland,Manukau,4/15/2017,Operations,Logistics Coordinator,Bachelor,61000,Needs Improvement,No,4/8/1994,
1059,00-49882,Jacqueline,Campbell,Male,Auckland,New Lynn,12/16/2017,Customer Service,Support Specialist,Bachelor,65000,Good,No,9/15/1989,
1060,00-85084,Andrew,Bull,Male,Auckland,Albany,4/16/2021,IT,Software Developer,Master,91000,Excellent,Yes,9/30/1984,
1061,00-17940,Thomas,Allen,Male,Auckland,Albany,8/12/2022,IT,Software Developer,Bachelor,93000,Satisfactory,No,8/19/1989,
1062,00-93072,Brooke,Holdaway,Female,Wellington,Wellington City,7/17/2024,Operations,Operations Analyst,Master,78000,Satisfactory,Yes,3/8/2000,
1063,00-39439,Michael,Hodson,Male,Auckland,Albany,8/9/2018,Operations,Inventory Specialist,Bachelor,73000,Good,No,4/3/1979,
1064,00-64431,Gabriel,Hart,Male,Auckland,Albany,10/28/2017,Operations,Inventory Specialist,High School,59000,Good,No,1/19/1969,
1065,00-73173,Colin,Stevenson,Male,Auckland,Manukau,10/8/2025,Operations,Logistics Coordinator,Bachelor,60000,Good,Yes,1/23/1999,
1066,00-48867,Daniel,Hoare,Female,Wellington,Wellington City,1/1/2019,IT,Software Developer,Master,112000,Excellent,No,9/9/1975,
1067,00-48290,Barry,hepburn,Male,Wellington,Lower Hutt,4/5/2021,Sales,Sales Representative,Bachelor,63000,Good,No,10/27/1983,
1068,00-86690,Ben,  O'Sullivan  ,Male,Christchurch,Cathedral Square,12/23/2016,Finance,Accounts Payable Specialist,Bachelor,71000,Good,No,10/26/1984,
1069,00-66906,Dion,Orr,Male,Auckland,Albany,11/29/2020,Customer Service,Support Specialist,Bachelor,67000,Needs Improvement,No,10/6/2002,
1070,00-64687,Anthony,Warren,Male,Auckland,Manukau,10/5/2023,IT,Software Developer,Bachelor,87000,Excellent,Yes,5/13/1971,
1071,00-72659,Janice,Currie,Female,Wellington,Wellington City,5/5/2021,Finance,Accounts Payable Specialist,Bachelor,56000,Good,Yes,5/6/1990,
1072,00-49774,Jayden,Riley,Female,Auckland,New Lynn,5/4/2024,Sales,Sales Representative,Bachelor,66000,Good,Yes,6/25/2000,
1073,00-74337,Jonathan,Williams,Female,Christchurch,Colombo Street,5/25/2019,Operations,Inventory Specialist,Bachelor,60000,Excellent,No,11/26/1984,
1074,00-41125,Daniel,Johansen,Male,Auckland,Albany,1/21/2017,Sales,Sales Consultant,Master,76000,Good,Yes,5/10/1998,
1075,00-47092,Glen,Watkins,Female,Wellington,Wellington City,1/18/2020,Customer Service,Support Specialist,Bachelor,59000,Needs Improvement,Yes,3/16/1978,
1076,00-96954,Stephanie,Brown,Male,Christchurch,Cathedral Square,6/29/2024,Operations,Logistics Coordinator,Bachelor,64000,Good,No,2/6/1969,
1077,00-48543,Natasha,Middleton,Male,Auckland,Albany,5/1/2023,Marketing,Marketing Coordinator,Bachelor,58000,Satisfactory,No,5/5/1995,
1078,00-27770,Luke,Simmons,Male,Auckland,Albany,1/4/2020,Operations,Logistics Coordinator,Bachelor,70000,Satisfactory,No,6/20/1985,
1079,00-56912,Michael,Morrison,Female,Christchurch,Colombo Street,11/1/2025,Customer Service,Help Desk Technician,Bachelor,62000,Satisfactory,Yes,10/4/1979,
1080,00-94296,Kim,Munro,Female,Auckland,Auckland City,6/29/2020,Operations,Logistics Coordinator,Bachelor,54000,Excellent,No,5/25/1988,
1081,00-47709,Michael,Hanson,Male,Auckland,Albany,10/27/2024,Operations,Logistics Coordinator,Bachelor,59000,Satisfactory,Yes,8/20/2003,
1082,00-82805,Karen,Perano,Female,Wellington,Lower Hutt,7/31/2024,Customer Service,Help Desk Technician,High School,75000,Excellent,No,6/28/1983,
1083,00-85459,Joanne,Jensen,Male,Auckland,Manukau,1/3/2015,IT,System Administrator,Bachelor,81000,Good,No,6/12/1986,
1084,00-81201,Sarah,Smith,Male,Auckland,Manukau,7/30/2019,Operations,Logistics Coordinator,Bachelor,70000,Good,No,12/25/1982,
1085,00-28351,Matthew,Wallis,Male,Christchurch,Cathedral Square,12/7/2019,Sales,Sales Consultant,Master,87000,Good,No,6/12/1984,
1086,00-28459,Aidan,graham,Male,Auckland,Auckland City,10/21/2024,Customer Service,Help Desk Technician,High School,63000,Good,No,3/31/1975,
1087,00-75403,Courtney,Johnstone,Female,Auckland,New Lynn,10/10/2021,Sales,Sales Representative,Bachelor,75000,Good,Yes,12/24/1979,
1088,00-39669,Lachlan,Cameron,Male,Christchurch,Cathedral Square,4/2/2016,Operations,Operations Analyst,Bachelor,63000,Good,No,9/9/1963,
1089,00-99718,Peter,Batchelar,Male,Christchurch,Colombo Street,2/25/2017,Operations,Logistics Coordinator,Bachelor,66000,Good,No,5/5/1994,
1090,00-22480,Hannah,Scott,Female,Christchurch,Cathedral Square,12/24/2022,Customer Service,Support Specialist,High School,56000,Excellent,No,5/25/1982,
1091,00-54631,James,Furness,Female,Wellington,Lower Hutt,6/10/2019,IT,Software Developer,Master,93000,Good,No,6/13/1983,
1092,00-60471,Florence,Richards,Male,Auckland,New Lynn,10/18/2022,Operations,Logistics Coordinator,Bachelor,77000,Satisfactory,No,7/13/1962,
1093,00-66100,Carter,Scott,Male,Auckland,New Lynn,2/21/2018,Marketing,Marketing Manager,PhD,85000,Excellent,No,8/14/1994,
1094,00-72712,Catherine,Powell,Female,Wellington,Porirua,8/18/2022,IT,IT Support Specialist,Bachelor,58000,Satisfactory,Yes,12/29/1989,
1095,00-58186,Nikora,Nicholson,Male,Christchurch,Cathedral Square,2/20/2019,Operations,Operations Analyst,Master,77000,Good,Yes,7/9/1995,
1096,00-44033,Jamie,Carter,Male,Auckland,New Lynn,5/3/2019,Marketing,SEO Specialist,Bachelor,84000,Good,No,1/4/1982,
1097,00-22353,Sarah,  Powell  ,Female,Auckland,New Lynn,11/20/2017,IT,System Administrator,Bachelor,76000,Satisfactory,Yes,5/16/1985,
1098,00-57897,Jade,Ryan,Male,Auckland,Auckland City,4/16/2022,Customer Service,Customer Service Representative,Bachelor,58000,Good,Yes,9/11/1999,
1099,00-26988,James,Dyer,Male,Auckland,Auckland City,2/22/2025,HR,Recruiter,Bachelor,74000,Needs Improvement,Yes,1/14/1978,
1101,00-95909,Cooper,Ferguson,Female,Wellington,Porirua,5/1/2016,HR,Recruiter,High School,72000,Good,No,10/9/1986,
1102,00-68362,Patrick,Pearson,Male,Auckland,Auckland City,10/27/2015,Sales,Sales Specialist,PhD,84000,Satisfactory,Yes,6/8/1990,
1103,00-69160,Ian,Lewis,Male,Wellington,Wellington City,4/13/2022,Sales,Sales Consultant,PhD,89000,Good,Yes,8/22/1991,
1104,00-64959,Michaela,Scott,Male,Wellington,Porirua,11/10/2018,Finance,Financial Analyst,PhD,102000,Excellent,Yes,10/8/1968,
1105,00-80895,Emily,Humphrey,Female,Auckland,New Lynn,9/27/2024,Operations,Logistics Coordinator,Bachelor,56000,Excellent,Yes,12/21/1999,
1106,00-23504,Anika,Reid,Female,Auckland,Auckland City,11/29/2018,HR,HR Assistant,Bachelor,60000,Good,Yes,3/5/1995,
1107,00-89717,  Luke  ,Scott,Male,Auckland,New Lynn,4/6/2016,Customer Service,Help Desk Technician,Bachelor,77000,Satisfactory,Yes,5/4/1989,
1108,00-56694,Tayla,Black,Female,Wellington,Porirua,1/20/2021,Operations,Operations Analyst,Bachelor,73000,Satisfactory,Yes,7/18/1976,
1109,00-58446,Elizabeth,Carter,Female,Auckland,Manukau,3/9/2017,Sales,Sales Specialist,PhD,69000,Satisfactory,Yes,2/3/1987,
1110,00-37265,Andrew,Jamieson,Female,Christchurch,Colombo Street,6/25/2015,Operations,Logistics Coordinator,Bachelor,54000,Needs Improvement,No,6/22/1998,
1111,00-49298,William,Newman,Male,Wellington,Wellington City,2/6/2019,Operations,Operations Analyst,Master,69000,Excellent,Yes,12/26/1978,
